,added_at,is_local,added_by.type,track.album.album_type,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.disc_number,track.duration_ms,track.episode,track.explicit,track.external_ids.isrc,track.is_local,track.name,track.popularity,track.track,track.track_number,track.type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
80,2020-06-22T07:23:55Z,False,user,album,6jKZplJpy21R5lHaYHHjmZ,Narrated For You,2018-11-16,day,12,album,1,169353,False,False,USAT21802284,False,Let Me Down Slowly,84,True,4,track,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,2qxmye6gAegTMjLKEBoR3d,4
81,2020-06-22T07:23:55Z,False,user,single,2XvFk3xrG7dV6GhqcJSQHX,So Am I,2019-03-07,day,2,album,1,183026,False,False,USAT21900569,False,So Am I,21,True,1,track,0.682,0.656,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,0uUNN1nSoUx1A4fkDCWDQ7,4
82,2020-06-22T07:23:55Z,False,user,single,7viSsSKXrDa95CtUcuc1Iv,KILL THIS LOVE,2019-04-05,day,5,album,1,189052,False,False,KRA401900005,False,Kill This Love,65,True,1,track,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98,18PergoIrGmRyeYxnaXJN2,4
83,2020-06-22T07:23:55Z,False,user,single,2sBB17RXTamvj7Ncps15AK,lovely (with Khalid),2018-04-19,day,1,album,1,200185,False,False,USUM71804190,False,lovely (with Khalid),88,True,1,track,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,0u2P5u6lvoDfwTYjAADbn4,4
84,2020-06-22T07:23:55Z,False,user,single,1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),2019-01-11,day,1,album,1,171029,False,False,GBUM71807386,False,Dancing With A Stranger (with Normani),81,True,1,track,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,6Qs4SXO9dwPj5GKvVOv8Ki,4
85,2020-06-22T07:23:55Z,False,user,album,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,day,18,album,1,171360,False,False,USUG11901470,False,You Need To Calm Down,80,True,14,track,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,6RRNNciQGZEXnqk8SQ9yv5,4
86,2020-06-22T07:23:55Z,False,user,album,6F27rBrk46OYCvseC76yaq,High Expectations,2019-08-02,day,22,album,1,169813,False,False,GBUM71902039,False,Mad Love,2,True,9,track,0.631,0.803,0,-2.974,0,0.155,0.675,0.0,0.11,0.62,198.065,2zXvdZQNTUSHc0Fl3GNNwR,4
87,2020-06-22T07:23:55Z,False,user,single,6Nd4PYvQ7aYid1Gn6sWgeG,Better,2018-09-14,day,1,album,1,229412,False,False,USRC11803179,False,Better,72,True,1,track,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,4T3fNx3CgwDRRYgmFCbD4J,4
88,2020-06-22T07:23:55Z,False,user,single,2r6BEK0wzXbL8JHyCkeJkG,Motivation,2019-08-16,day,1,album,1,193837,False,False,USRC11901655,False,Motivation,74,True,1,track,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,0rIAC4PXANcKmitJfoqmVm,4
89,2020-06-22T07:23:55Z,False,user,single,6NHS3hV16MZyfcp0nSHdrd,Here With Me,2019-03-08,day,1,album,1,156346,False,False,USUG11900610,False,Here With Me,76,True,1,track,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,5icOoE6VgqFKohjWWNp0Ac,4
90,2020-06-22T07:23:55Z,False,user,single,0UywfDKYlyiu1b38DRrzYD,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,day,2,album,1,209438,False,False,QZES71982312,False,Dance Monkey,88,True,2,track,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,2XU0oxnq2qxCpomAAuJY8K,4
91,2020-06-22T07:23:55Z,False,user,album,1Uf67JAtkVWfdydzFFqNF2,Happiness Begins,2019-06-07,day,14,album,1,183000,False,False,USUG11901281,False,Only Human,75,True,3,track,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,0DiDStADDVh3SvAsoJAFMk,4
92,2020-06-22T07:23:55Z,False,user,single,4FFBjcmX06VmazABtpRMyv,Goodbyes (Feat. Young Thug),2019-07-05,day,1,album,1,174960,False,True,USUM71912330,False,Goodbyes (Feat. Young Thug),8,True,1,track,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,6vBdBCoOhKHiYDDOcorfNo,4
93,2020-06-22T07:23:55Z,False,user,album,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,day,12,album,1,205686,False,False,DEUM71900680,False,Hold Me While You Wait,80,True,3,track,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,4
94,2020-06-22T07:23:55Z,False,user,album,6KT8x5oqZJl9CcnM66hddo,Free Spirit,2019-04-05,day,17,album,1,197573,False,False,USRC11900004,False,Talk (feat. Disclosure),75,True,5,track,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,6TqXcAFInzjp0bODyvrWEq,4
95,2020-06-22T07:23:55Z,False,user,single,4zOhjJfe0dwqsNdDYk622E,Ride It,2019-07-26,day,1,album,1,157605,False,False,GBCEN1900047,False,Ride It,86,True,1,track,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2tnVG71enUj33Ic2nFN6kZ,4
96,2020-06-22T07:23:55Z,False,user,album,6ApYSpXF8GxZAgBTHDzYge,Pray for the Wicked,2018-06-22,day,11,album,1,190946,False,False,USAT21801174,False,High Hopes,83,True,4,track,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,4
97,2020-06-22T07:23:55Z,False,user,single,6gPZmYBSipug1asf4zu9jh,What I Like About You (feat. Theresa Rex),2019-03-22,day,1,album,1,220396,False,False,GBUM71900909,False,What I Like About You (feat. Theresa Rex),70,True,1,track,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,4NSW0Km5ZG60L8FthUebPJ,4
98,2020-06-22T07:23:55Z,False,user,single,71BrrQxz8mZAneNSDE9Lov,Panini,2019-09-13,day,2,album,1,114893,False,False,USSM11903948,False,Panini,74,True,2,track,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,1000nHvUdawXuUHgBod4Wv,4
99,2020-06-22T07:23:55Z,False,user,album,1NAmidJlEaVgA3MpcPFYGq,Lover,2019-08-23,day,18,album,1,221306,False,False,USUG11901473,False,Lover,78,True,3,track,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,1dGr1c8CrMLDpV6mPbImSI,4
100,2020-06-22T07:23:55Z,False,user,album,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,day,12,album,1,220492,False,False,GBKPL1778698,False,Bruises,83,True,2,track,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,4Of7rzpRpV1mWRbhp5rAqG,4
101,2020-06-22T07:23:55Z,False,user,album,73ZvpuYhKDr2FW4vlPsTpW,While We Wait,2019-02-22,day,9,album,1,201787,False,True,USAT21813049,False,Nights Like This (feat. Ty Dolla $ign),77,True,6,track,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,6ZRuF2n1CQxyxxAAWsKJOy,4
102,2020-06-22T07:23:55Z,False,user,album,6Ad1E9vl75ZB3Ir87zwXIJ,TIM,2019-06-06,day,12,album,1,157202,False,False,SE5R71900201,False,SOS (feat. Aloe Blacc),76,True,3,track,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,2x0RZdkZcD8QRI53XT4GI5,4
103,2020-06-22T07:23:55Z,False,user,album,2MFS6WG6jnPAgvJpV3PehR,Carte Blanche,2019-07-25,day,17,album,1,212500,False,True,USUG11802029,False,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",71,True,11,track,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,0KoiMHhqKLoL4xM54rcWYY,4
104,2020-06-22T07:23:55Z,False,user,single,0SHGFAL8WZUvpWb5iLPp6E,Slide Away,2019-08-16,day,1,album,1,233654,False,False,USRC11902256,False,Slide Away,74,True,1,track,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,44ADyYoY5liaRa3EOAl4uf,4
105,2020-06-22T07:23:55Z,False,user,album,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,day,14,album,1,196077,False,False,USUM71815958,False,when the party's over,85,True,7,track,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,43zdsphuZLzwA9k4DJhU0I,4
106,2020-06-22T07:23:55Z,False,user,album,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,day,17,album,1,149546,False,True,USUM71822626,False,Wow.,83,True,17,track,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,7xQAfvXzm3AkraOtGPWIZg,4
107,2020-06-22T07:23:55Z,False,user,album,7hBV0wo7cDHZQLYnuOJ312,Cuz I Love You (Super Deluxe),2019-04-17,day,16,album,1,159735,False,False,USAT21600354,False,Good as Hell,74,True,15,track,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,6KgBpzTuTRPebChN0VTyzV,4
108,2020-06-22T07:23:55Z,False,user,single,1DNx0H5ZX1ax3yyRwtgT4S,"Don't Forget About Me, Demos",2018-10-16,day,6,album,1,177666,False,False,USQX91802455,False,3 Nights,79,True,1,track,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,1tNJrcVe6gwLEiZCtprs1u,4
109,2020-06-22T07:23:55Z,False,user,single,4QAC6FquY8D0RXom13iE5J,One Thing Right,2019-06-21,day,1,album,1,181823,False,False,US6XF1800275,False,One Thing Right,76,True,1,track,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,4hPpVbbakQNv8YTHYaOJP4,4
110,2020-06-22T07:23:55Z,False,user,album,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,day,15,album,1,161746,False,False,GBAHS1900966,False,Antisocial (with Travis Scott),68,True,7,track,0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,1DhRbox3xkceP64k3JeYfW,4
111,2020-06-22T07:23:55Z,False,user,single,5a4sJJ3qjn6hqRsvm0Veso,Please Me,2019-02-15,day,1,album,1,200889,False,True,USAT21811659,False,Please Me,75,True,1,track,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,0PG9fbaaHFHfre2gUVo7AN,4
112,2020-06-22T07:23:55Z,False,user,album,1I6FpscJIfwf4T56VxGVsB,We Love You Tecca,2019-08-30,day,18,album,1,131240,False,True,QZ85M1940160,False,Ransom,82,True,1,track,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,1lOe9qE0vR9zwWQAOk6CoO,4
113,2020-06-22T07:23:55Z,False,user,album,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,day,18,album,1,231266,False,True,USUM71805170,False,Better Now,83,True,9,track,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,7dt6x5M1jzdTEt8oCbisTK,4
114,2020-06-22T07:23:55Z,False,user,single,6eV8O8De1mibErM1XM1tEc,On A Roll,2019-06-14,day,2,album,1,154447,False,False,USRC11901909,False,On A Roll,62,True,1,track,0.736,0.81,5,-6.354,1,0.0906,0.077,0.0,0.0523,0.387,125.011,56JyMaElW79S7TDWh1Zw1m,4
115,2020-06-22T07:23:55Z,False,user,single,0cqRGWD3uc5Lggpducn5nD,Piece Of Your Heart,2019-02-01,day,1,album,1,152913,False,False,DEUM71807719,False,Piece Of Your Heart,81,True,1,track,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,1DFD5Fotzgn6yYXkYsKiGs,4
116,2020-06-22T07:23:55Z,False,user,single,5MKInakULmoBNApeB2ZB3A,Cross Me (feat. Chance the Rapper & PnB Rock),2019-05-24,day,1,album,1,206186,False,True,GBAHS1900715,False,Cross Me (feat. Chance the Rapper & PnB Rock),69,True,1,track,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,543bCW2ruMPmxUBWirQ3MR,4
117,2020-06-22T07:23:55Z,False,user,album,4GrFuXwRmEBJec22p58fsD,PSYCHODRAMA,2019-03-08,day,11,album,1,241293,False,True,GBUM71900578,False,Location (feat. Burna Boy),77,True,5,track,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,3z4CGd63tpUn9a6oQSG0CI,4
118,2020-06-22T07:23:55Z,False,user,album,1GYVNOzwhx1nMcIJDogSNp,Death Race For Love,2019-03-08,day,22,album,1,240050,False,True,USUG11900302,False,Robbery,87,True,8,track,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,6Hj9jySrnFppAI0sEMCZpJ,5
119,2020-06-22T07:23:55Z,False,user,album,74gSdSHe71q7urGWMMn3qB,Cuz I Love You (Deluxe),2019-05-03,day,14,album,1,173325,False,True,USAT21703896,False,Truth Hurts,70,True,13,track,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,5qmq61DAAOUaW8AUo8xKhh,4
120,2020-06-22T07:23:55Z,False,user,single,2KKdF2S0u36Ug2jm2qTXlZ,Walk Me Home,2019-02-20,day,1,album,1,177390,False,False,USRC11900110,False,Walk Me Home,70,True,1,track,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,0.432,88.039,7DHApOHsIFo7EyfieArYGE,3
121,2020-06-22T07:23:55Z,False,user,single,1yZZdubJ2rovC4QIBP8riQ,Wish You Well,2019-05-24,day,1,album,1,205653,False,False,GBCEN1900019,False,Wish You Well,68,True,1,track,0.669,0.895,5,-3.787,0,0.0575,0.128,0.0,0.297,0.576,124.975,1yAPglN5AGf7UoLK062ZYq,4
122,2020-06-22T07:23:55Z,False,user,album,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,day,15,album,1,189733,False,False,GBAHS1900716,False,Take Me Back to London (feat. Stormzy),71,True,4,track,0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058,1AI7UPw3fgwAFkvAlZWhE0,4
123,2020-06-22T07:23:55Z,False,user,single,2hBfao8GWZwHlUGDB8HVQO,Nothing Breaks Like a Heart (feat. Miley Cyrus),2018-11-30,day,1,album,1,217466,False,False,GBARL1801571,False,Nothing Breaks Like a Heart (feat. Miley Cyrus),75,True,1,track,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,4
124,2020-06-22T07:23:55Z,False,user,single,1PvEp0qeU6o2rm0i2qUC2N,Sorry,2019-04-05,day,1,album,1,188640,False,False,UK4ZF1900052,False,Sorry,69,True,1,track,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,6y1UtRcHQU07aUs3oxZ8Yn,4
125,2020-06-22T07:23:55Z,False,user,single,1PTTAq0OxggVgqP5WTYWDh,China,2019-07-19,day,1,album,1,301714,False,False,QM6P41952433,False,China,79,True,1,track,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,2ksOAxtIxY8yElEWw8RhgK,4
126,2020-06-22T07:23:55Z,False,user,single,4gr1eiDfKDgoXT9HX2EdNT,Juicy,2019-08-15,day,1,album,1,202333,False,True,USRC11901510,False,Juicy,62,True,1,track,0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,7qvsl2pYzrsYgPeFBN5jxp,4
127,2020-06-22T07:23:55Z,False,user,single,4IRiXE5NROxknUSAUSjMoO,7 EP,2019-06-21,day,8,album,1,113000,False,False,USSM11901941,False,Old Town Road,77,True,8,track,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,4
128,2020-06-22T07:23:55Z,False,user,single,2drqVzCt52KiDxKgl0Rq0P,Money,2018-10-23,day,1,album,1,183527,False,True,USAT21811495,False,Money,78,True,1,track,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,2GGMabyHXnJmjY6CXhhB2e,4
129,2020-06-22T07:23:55Z,False,user,single,2Xqs4kJBrZAHN1XVqy9QOK,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),2019-08-09,day,1,album,1,199427,False,True,QMCE31902405,False,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),73,True,1,track,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,5N1o6d8zGcSZSeMFkOUQOk,4
130,2020-06-22T07:23:55Z,False,user,single,4wquJImu8RtyEuDtIAsfcE,Higher Love,2019-06-28,day,1,album,1,228267,False,False,USRC11901901,False,Higher Love,81,True,1,track,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,6oJ6le65B3SEqPwMRNXWjY,4
131,2020-06-22T07:23:55Z,False,user,single,4BQVnx1yJrDa1tcky9D9N6,Outnumbered,2019-06-13,day,1,album,1,245699,False,False,USUG11901618,False,Outnumbered,71,True,1,track,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,0.258,156.85,6UjZ2Yx2g2a52XxiA8ONxZ,4
132,2020-06-22T07:23:55Z,False,user,album,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,day,12,album,1,185657,False,False,DEUM71806295,False,Grace,69,True,1,track,0.722,0.565,4,-5.848,1,0.0335,0.435,0.0,0.165,0.488,104.483,0pEkK8MqbmGSX7fT8WLMbR,4
133,2020-06-22T07:23:55Z,False,user,single,1VQjtx21AAQnQe442bJssW,All Day And Night (Jax Jones & Martin Solveig Present Europa),2019-03-28,day,1,album,1,169303,False,False,GBUM71900522,False,All Day And Night,63,True,1,track,0.585,0.782,1,-4.101,0,0.0897,0.269,0.0,0.156,0.521,121.908,33CfD8UkDEcSdAP9j4QpUY,4
134,2020-06-22T07:23:55Z,False,user,album,3Qa0qW4ged1J4HGeLXbFsC,What a Time To Be Alive,2019-03-01,day,14,album,1,174982,False,False,GBARL1801758,False,Just You and I,65,True,14,track,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,03x2rVJRFUrvwlfxoHd9Mo,4
135,2020-06-22T07:23:55Z,False,user,single,1otwHKoQ5KPaiekpYk4tWh,Con Calma,2019-01-24,day,1,album,1,193226,False,False,US2BU1900125,False,Con Calma,80,True,1,track,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,5w9c2J52mkdntKOmRLeM2m,4
136,2020-06-22T07:23:55Z,False,user,single,6AOApdjFLkdHZwGWs0JLsB,Don't Feel Like Crying,2019-01-17,day,1,album,1,157010,False,False,GBUM71807541,False,Don’t Feel Like Crying,55,True,1,track,0.749,0.814,5,-3.769,0,0.0404,0.156,0.0,0.0673,0.715,119.964,1oLSje4Ot5qRUq8FqYeXOl,4
137,2020-06-22T07:23:55Z,False,user,album,41GuZcammIkupMPKH2OJ6I,ASTROWORLD,2018-08-03,day,17,album,1,312820,False,True,USSM11806660,False,SICKO MODE,86,True,3,track,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,2xLMifQCjDGFmkHkpNLD9h,4
138,2020-06-22T07:23:55Z,False,user,album,7mdpibDh6Sec6o6zItcSEH,ICY,2019-03-29,day,7,album,1,126446,False,True,USWB11900833,False,My Type,75,True,3,track,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,5KBARWIxeMGkvUax9VtVC9,4
139,2020-06-22T07:23:55Z,False,user,album,3r5hf3Cj3EMh1C2saQ8jyt,Hoodie SZN,2018-12-21,day,20,album,1,179449,False,True,USAT21812667,False,Look Back at It,75,True,11,track,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,3Ol2xnObFdKV9pmRD2t9x8,4
140,2020-08-20T07:53:34Z,False,user,single,4VHqJxJ3wZ9znAPhgcwYwa,Strike a Pose (feat. Aitch),2019-06-06,day,1,album,1,214203,False,True,GBARL1900666,False,Strike a Pose (feat. Aitch),64,True,1,track,0.531,0.581,1,-5.801,1,0.101,0.0107,1.62e-05,0.101,0.591,137.776,23GvTfcGK454ppLsts3W44,5
141,2020-06-22T07:23:55Z,False,user,single,0p0W4RXcnc59jgatcdZozO,MIA (feat. Drake),2018-10-11,day,1,album,1,210367,False,False,USWB11802236,False,MIA (feat. Drake),78,True,1,track,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,116H0KvKr2Zl4RPuVBruDO,4
142,2020-08-20T07:53:34Z,False,user,album,0vrKGjXSGcTsxNGxQdXT5p,AJ Tracey,2019-02-08,day,15,album,1,190537,False,False,UKQNW1800013,False,Ladbroke Grove,71,True,11,track,0.903,0.839,11,-9.447,0,0.208,0.0939,0.0,0.102,0.727,133.986,7b4ky1LlQLFhXHmhZkFgqV,4
143,2020-06-22T07:23:55Z,False,user,album,4dwNsmLLMl2F4xM5rWfHmj,Honeysuckle & Lightning Bugs,2019-10-10,day,10,album,1,200593,False,False,QZEPT1900040,False,The Git Up,72,True,10,track,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,2KKijf6Ett4kmVNJze2roh,4
144,2020-06-22T07:23:55Z,False,user,album,3r5hf3Cj3EMh1C2saQ8jyt,Hoodie SZN,2018-12-21,day,20,album,1,189486,False,True,USAT21812918,False,Swervin (feat. 6ix9ine),80,True,4,track,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,1wJRveJZLSb1rjhnUHQiv6,4
145,2020-08-20T07:53:34Z,False,user,single,5zab8YLQV8MOXSTpcK6mT3,Keisha & Becky (Remix),2019-04-11,day,2,album,1,252906,False,True,GBUM71901541,False,Keisha & Becky - Remix,68,True,1,track,0.863,0.471,6,-9.545,1,0.478,0.251,0.0,0.121,0.644,140.969,5wIjM4q7oIgiLqn8Qfoyxh,4
146,2020-06-22T07:23:55Z,False,user,album,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,day,14,album,1,193143,False,False,USUM71900770,False,bury a friend,79,True,10,track,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4SSnFejRGlZikf02HLewEF,4
147,2020-06-22T07:23:55Z,False,user,album,5AHWNPo3gllDmixgAoFru4,Heard It In A Past Life,2019-01-18,day,12,album,1,233880,False,False,USUG11801654,False,Light On,73,True,5,track,0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,6UnCGAEmrbGIOSmGRZQ1M2,4
148,2020-06-22T07:23:55Z,False,user,album,26ztFK3E69j5THJQdyxC5w,Die A Legend,2019-06-07,day,14,album,1,166560,False,True,USQX91900309,False,Pop Out (feat. Lil Tjay),82,True,5,track,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,6uFn47ACjqYkc0jADwEdj1,4
149,2020-06-22T07:23:55Z,False,user,album,46xbsFOp9g1WqTidQEs7YT,Épico,2019-10-25,day,14,album,1,266086,False,False,USA2P1927909,False,Soltera - Remix,69,True,7,track,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,4t9a07PAghtQMRAIP9FQ7Z,4
150,2020-06-22T07:16:14Z,False,user,album,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,day,25,album,1,198973,False,True,USCM51800004,False,God's Plan,83,True,5,track,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,4
151,2020-06-22T07:16:14Z,False,user,album,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,day,18,album,1,218146,False,True,USUM71710087,False,rockstar (feat. 21 Savage),85,True,6,track,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,0e7ipj03S05BNilyu5bRzt,4
152,2020-08-11T07:28:27Z,False,user,album,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,day,16,album,1,263400,False,False,GBAHS1700024,False,Perfect,86,True,5,track,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,3
153,2020-06-22T07:16:14Z,False,user,album,1VAc77UvK5wj8ZSWCo3V2b,The Beautiful & Damned,2017-12-15,day,20,album,1,268866,False,True,USRC11701867,False,Him & I (with Halsey),77,True,3,track,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,5k38wzpLb15YgncyWdTZE4,4
154,2020-06-22T07:16:14Z,False,user,album,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,day,11,album,1,217306,False,False,USSM11706905,False,Havana (feat. Young Thug),81,True,4,track,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,1rfofaqEpACxVEHIZBJe6W,4
155,2020-06-22T07:16:14Z,False,user,album,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,2018-12-10,day,17,album,1,239835,False,True,USUG11800685,False,Lucid Dreams,88,True,3,track,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,285pBltuF7vW8TeWk8hdRR,4
156,2020-06-22T07:16:14Z,False,user,single,7nEiwcUSwycvC77kZ9ub7c,The Middle,2018-01-23,day,1,album,1,184732,False,False,USUM71800463,False,The Middle,82,True,1,track,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,09IStsImFySgyp0pIQdqAc,4
157,2020-06-22T07:16:14Z,False,user,single,1BmxOYHjQv1dKZRr13YRZM,FRIENDS,2018-02-09,day,1,album,1,202620,False,True,GBAHS1800025,False,FRIENDS,81,True,1,track,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,08bNPGLD8AhKpnnERrAc6G,4
158,2020-06-22T07:16:14Z,False,user,album,4KdtEKjY3Gi0mKiSdy96ML,Invasion of Privacy,2018-04-06,day,13,album,1,253390,False,True,USAT21801431,False,I Like It,82,True,7,track,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,58q2HKrzhC3ozto2nDdN4z,4
159,2020-06-22T07:16:14Z,False,user,album,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,2018-08-17,day,15,album,1,197546,False,True,USUM71808574,False,God is a woman,80,True,5,track,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,5OCJzvD7sykQEKHH7qAC3C,4
